location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
EPIP Zone,2,2,86,1343,2,6403.574088
EPIP Zone,4,2,163,2350,3,6936.170213
EPIP Zone,3,2,130,1860,3,6989.247312
EPIP Zone,3,3,165,2210,3,7466.063348
EPIP Zone,3,2,177,2710,3,6531.365314
Ejipura,3,0,110,1650,3,6666.666667
Ejipura,2,1,70,1190,2,5882.352941
Ejipura,3,3,135,2070,3,6521.73913
Ejipura,3,3,95,1600,3,5937.5
Ejipura,2,0,75,1210,2,6198.347107
Electronic City,2,1,64.5,1500,3,4300
Electronic City,2,1,60,1060,2,5660.377358
Electronic City,2,1,64.5,1152,2,5598.958333
Electronic City,1,1,36,770,2,4675.324675
Electronic City,2,1,52,1070,2,4859.813084
Electronic City,2,1,46,1025,2,4487.804878
Electronic City,1,1,27,589,1,4584.040747
Electronic City,2,1,40,910,2,4395.604396
Electronic City,2,1,63,1108,2,5685.920578
Electronic City,2,1,65,1128,2,5762.411348
Electronic City,3,2,95,1800,3,5277.777778
Electronic City,1,1,34.65,630,1,5500
Electronic City,2,1,63,1128,2,5585.106383
Electronic City,3,2,99,1599,3,6191.369606
Electronic City,2,1,55,1070,2,5140.186916
Electronic City,2,1,41,940,2,4361.702128
Electronic City,2,1,68.75,1128,2,6094.858156
Electronic City,2,1,73.3,1342,2,5461.997019
Electronic City,2,1,71,1360,3,5220.588235
Electronic City,2,0,56.93,1265,2,4500.395257
Electronic City,2,2,102,1691,3,6031.933767
Electronic City,2,1,65.49,1128,2,5805.851064
Electronic City,2,1,56.1,1070,2,5242.990654
Electronic City,4,0,120,2000,4,6000
Electronic City,2,2,45,890,2,5056.179775
Electronic City,2,1,65.65,1128,2,5820.035461
Electronic City,2,0,42,865,2,4855.491329
Electronic City,2,2,42,910,2,4615.384615
Electronic City,2,1,75,1360,3,5514.705882
Electronic City,1,1,40,770,2,5194.805195
Electronic City,2,1,64,1128,2,5673.758865
Electronic City,2,1,54,1070,2,5046.728972
Electronic City,3,2,89,1571,3,5665.181413
Electronic City,3,1,50,1111,3,4500.450045
Electronic City,2,1,39.5,870,2,4540.229885
Electronic City,2,1,72,1374,3,5240.174672
Electronic City,2,1,65.35,1128,2,5793.439716
Electronic City,2,1,65,1128,2,5762.411348
Electronic City,1,1,34,755,2,4503.311258
Electronic City,3,2,91.84,1563,3,5875.879718
Electronic City,2,1,54.5,1025,2,5317.073171
Electronic City,2,1,46,1070,2,4299.065421
Electronic City,3,2,58,1350,3,4296.296296
Electronic City,3,2,75,1700,3,4411.764706
Electronic City,2,1,68,1128,2,6028.368794
Electronic City,1,1,35,700,1,5000
Electronic City,2,1,70.5,1360,3,5183.823529
Electronic City,3,2,105,1571,3,6683.640993
Electronic City,3,2,104,1600,3,6500
Electronic City,2,1,100,1500,3,6666.666667
Electronic City,2,1,65,1152,2,5642.361111
Electronic City,2,1,60,1070,2,5607.476636
Electronic City,2,1,65.5,1128,2,5806.737589
Electronic City,2,1,59,1200,2,4916.666667
Electronic City,2,1,65.75,1152,2,5707.465278
Electronic City,2,1,55,1070,2,5140.186916
Electronic City,2,1,58,1060,2,5471.698113
Electronic City,2,1,54.1,1025,2,5278.04878
Electronic City,2,1,78,1500,3,5200
Electronic City,2,1,59.32,1213,2,4890.354493
Electronic City,3,2,90,1575,3,5714.285714
Electronic City,3,2,100,1449,3,6901.311249
Electronic City,2,1,58,1125,2,5155.555556
Electronic City,3,3,101,1575,3,6412.698413
Electronic City,1,1,12,550,1,2181.818182
Electronic City,2,2,40,919,2,4352.557127
Electronic City,2,1,78.25,1500,3,5216.666667
Electronic City,2,1,79,1363,2,5796.038151
Electronic City,2,1,67.15,1108,2,6060.469314
Electronic City,2,1,65.7,1128,2,5824.468085
Electronic City,2,1,51,1060,2,4811.320755
Electronic City,3,2,100,1650,3,6060.606061
Electronic City,2,1,49,1025,2,4780.487805
Electronic City,3,2,90,1449,3,6211.180124
Electronic City,2,1,58,1070,2,5420.560748
Electronic City,2,1,54,1210,2,4462.809917
Electronic City,2,1,75,1500,3,5000
Electronic City,2,1,52,1070,2,4859.813084
Electronic City,4,3,119,2435,4,4887.063655
Electronic City,2,2,60,1073,2,5591.798695
Electronic City,2,1,78,1500,3,5200
Electronic City,2,1,47,1070,2,4392.523364
Electronic City,2,2,65,1296,2,5015.432099
Electronic City,2,1,70.93,1140,2,6221.929825
Electronic City,4,1,104,2093,4,4968.944099
Electronic City,2,1,53.9,1025,2,5258.536585
Electronic City,2,1,54,940,2,5744.680851
Electronic City,1,1,21,435,1,4827.586207
Electronic City,2,1,77.5,1500,3,5166.666667
Electronic City,3,2,80,1631,3,4904.966278
Electronic City,2,1,67,1355,2,4944.649446
Electronic City,1,1,22,435,1,5057.471264
Electronic City,2,1,50,1039,2,4812.319538
Electronic City,1,1,39.9,770,2,5181.818182
Electronic City,2,1,64,1128,2,5673.758865
Electronic City,1,0,13.31,605,1,2200
Electronic City,1,1,13.5,530,1,2547.169811
Electronic City,2,1,53,1070,2,4953.271028
Electronic City,3,2,83,1571,3,5283.259071
Electronic City,3,2,66,1350,3,4888.888889
Electronic City,3,3,110,1652,3,6658.595642
Electronic City,2,1,65.58,1128,2,5813.829787
Electronic City,1,1,28,635,1,4409.448819
Electronic City,2,1,65.4,1128,2,5797.87234
Electronic City,2,1,72.9,1355,2,5380.073801
Electronic City,3,3,115,1609,3,7147.296457
Electronic City,1,1,35,770,2,4545.454545
Electronic City,2,1,40,865,2,4624.277457
Electronic City,2,1,63,1108,2,5685.920578
Electronic City,1,1,40.5,630,1,6428.571429
Electronic City,1,1,22,605,1,3636.363636
Electronic City,2,1,48,1070,2,4485.981308
Electronic City,2,1,70,1360,3,5147.058824
Electronic City,1,0,28,635,1,4409.448819
Electronic City,2,1,65.45,1128,2,5802.304965
Electronic City,2,1,40,890,2,4494.382022
Electronic City,1,1,33.7,630,1,5349.206349
Electronic City,3,1,90,1400,3,6428.571429
Electronic City,2,1,85.5,1258,2,6796.502385
Electronic City,2,1,85,1386,2,6132.756133
Electronic City,2,1,50,1025,2,4878.04878
Electronic City,2,1,55,1070,2,5140.186916
Electronic City,2,1,72,1342,2,5365.126677
Electronic City,3,1,70,1275,3,5490.196078
Electronic City,1,1,38,770,2,4935.064935
Electronic City,3,2,92.59,1644,3,5631.995134
Electronic City,2,1,62,1250,2,4960
Electronic City,1,1,12,418,1,2870.813397
Electronic City,2,1,64.8,1128,2,5744.680851
Electronic City,2,1,55,1060,2,5188.679245
Electronic City,1,1,40.42,710,1,5692.957746
Electronic City,3,3,63.43,1275,3,4974.901961
Electronic City,3,3,75,1518,3,4940.711462
Electronic City,2,1,31.48,1090,1,2888.073394
Electronic City,2,1,55,1060,2,5188.679245
Electronic City,2,3,75,1353,2,5543.237251
Electronic City,2,1,67,1128,2,5939.716312
Electronic City,2,1,57,1070,2,5327.102804
Electronic City,3,2,90,1700,3,5294.117647
Electronic City,1,1,35,750,1,4666.666667
Electronic City,2,1,55,1210,2,4545.454545
Electronic City,2,1,60,1070,2,5607.476636
Electronic City,3,2,97,1615,3,6006.19195
Electronic City,2,2,68,1221,2,5569.205569
Electronic City,3,1,73,1500,3,4866.666667
Electronic City,2,1,48,995,2,4824.120603
Electronic City,2,1,90,1342,2,6706.408346
Electronic City,2,1,63.5,1128,2,5629.432624
Electronic City,1,1,29,589,1,4923.599321
Electronic City,3,1,94.5,1575,3,6000
Electronic City,2,1,48,1070,2,4485.981308
Electronic City,2,1,54,1025,2,5268.292683
Electronic City,2,1,70,1500,3,4666.666667
Electronic City,2,1,64.5,1500,3,4300
Electronic City,4,2,134,2093,4,6402.293359
Electronic City,2,1,73,1355,2,5387.453875
Electronic City,2,1,64.99,1360,3,4778.676471
Electronic City,2,1,52,1060,2,4905.660377
Electronic City Phase II,2,1,39.07,1056,2,3699.810606
Electronic City Phase II,2,1,30.6,1020,2,3000
Electronic City Phase II,2,2,45,1069,2,4209.541628
Electronic City Phase II,1,1,28.35,630,1,4500
Electronic City Phase II,2,1,25,1000,2,2500
Electronic City Phase II,2,1,28.34,1090,2,2600
Electronic City Phase II,4,0,98.88,2225,4,4444.044944
Electronic City Phase II,2,2,38,775,2,4903.225806
Electronic City Phase II,2,2,59,1266,2,4660.347551
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,2,1,44,972,2,4526.748971
Electronic City Phase II,2,1,55,1031,2,5334.626576
Electronic City Phase II,2,1,40.6,1003,2,4047.856431
Electronic City Phase II,2,1,56.35,1031,2,5465.56741
Electronic City Phase II,2,1,62.78,1395,3,4500.358423
Electronic City Phase II,2,1,33.5,1160,2,2887.931034
Electronic City Phase II,2,1,30.75,1065,2,2887.323944
Electronic City Phase II,2,1,61.25,1219,2,5024.610336
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,3,3,100,1790,3,5586.592179
Electronic City Phase II,2,1,40,769,2,5201.560468
Electronic City Phase II,2,2,32.5,900,2,3611.111111
Electronic City Phase II,3,2,52.47,1418,3,3700.282087
Electronic City Phase II,2,2,45,1070,2,4205.607477
Electronic City Phase II,2,1,33.06,1140,2,2900
Electronic City Phase II,2,0,32.67,1089,2,3000
Electronic City Phase II,2,1,55,1031,2,5334.626576
Electronic City Phase II,2,1,65.8,1253,2,5251.396648
Electronic City Phase II,2,1,33.5,1160,2,2887.931034
Electronic City Phase II,4,1.584375738,260,6000,4,4333.333333
Electronic City Phase II,2,2,37,1116,2,3315.412186
Electronic City Phase II,2,1,29.25,1125,2,2600
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,2,1,30.29,1165,2,2600
Electronic City Phase II,2,1,53,1031,2,5140.640155
Electronic City Phase II,2,1,30.88,1065,2,2899.530516
Electronic City Phase II,3,2,80,1549,3,5164.622337
Electronic City Phase II,2,1,56.13,1065,2,5270.422535
Electronic City Phase II,2,2,26,920,2,2826.086957
Electronic City Phase II,2,1,33.84,1140,2,2968.421053
Electronic City Phase II,2,1,61.26,1219,2,5025.430681
Electronic City Phase II,2,3,65,1252,3,5191.693291
Electronic City Phase II,2,1,32.49,1125,2,2888
Electronic City Phase II,2,2,69,1286,2,5365.474339
Electronic City Phase II,2,1,32.92,1140,2,2887.719298
Electronic City Phase II,2,2,40,1116,2,3584.229391
Electronic City Phase II,3,3,46,1150,3,4000
Electronic City Phase II,2,3,47,1192,3,3942.95302
Electronic City Phase II,2,2,32,1020,2,3137.254902
Electronic City Phase II,3,1,97,1900,4,5105.263158
Electronic City Phase II,2,1,27.43,1020,2,2689.215686
Electronic City Phase II,2,1,26.65,1025,2,2600
Electronic City Phase II,2,1,29.45,1020,2,2887.254902
Electronic City Phase II,2,1,28.88,1000,2,2888
Electronic City Phase II,2,2,28.5,1140,2,2500
Electronic City Phase II,2,1,32.49,1125,2,2888
Electronic City Phase II,2,1,34.65,1200,2,2887.5
Electronic City Phase II,2,1,52.2,1160,2,4500
Electronic City Phase II,2,1,55,1244,2,4421.221865
Electronic City Phase II,2,1,33.51,1160,2,2888.793103
Electronic City Phase II,2,1,40,972,2,4115.226337
Electronic City Phase II,2,1,33.51,1160,2,2888.793103
Electronic City Phase II,2,1,31.48,1090,2,2888.073394
Electronic City Phase II,2,1,32.92,1140,2,2887.719298
Electronic City Phase II,1,1,35,650,1,5384.615385
Electronic City Phase II,2,1,57,1155,2,4935.064935
Electronic City Phase II,3,3,92,1800,3,5111.111111
Electronic City Phase II,2,2,28,1300,2,2153.846154
Electronic City Phase II,2,1,33.5,1160,2,2887.931034
Electronic City Phase II,2,1,29.6,1025,2,2887.804878
Electronic City Phase II,2,1,22.8,829,2,2750.301568
Electronic City Phase II,4,0,105,2187.5,4,4800
Electronic City Phase II,2,1,67,1252,2,5351.4377
Electronic City Phase II,2,1,32.63,1125,2,2900.444444
Electronic City Phase II,2,1,34,1140,2,2982.45614
Electronic City Phase II,2,1,65,1252,3,5191.693291
Electronic City Phase II,2,2,46,1135,2,4052.863436
Electronic City Phase II,3,1,65,1305,3,4980.842912
Electronic City Phase II,2,1,33.64,1165,2,2887.553648
Electronic City Phase II,2,3,50.35,1336,3,3768.712575
Electronic City Phase II,1,1,16.75,575,1,2913.043478
Electronic City Phase II,2,1,30.76,1065,2,2888.262911
Electronic City Phase II,2,1,30.75,1065,2,2887.323944
Electronic City Phase II,2,1,33.06,1140,2,2900
Electronic City Phase II,2,1,26.5,911,2,2908.891328
Electronic City Phase II,2,1,34.65,1200,2,2887.5
Electronic City Phase II,2,1,54.48,1031,2,5284.190107
"Electronic city Phase 1, ",2,1,33,950,2,3473.684211
Electronics City Phase 1,3,2,78.29,1475,3,5307.79661
Electronics City Phase 1,3,1,78.8,1490,3,5288.590604
Electronics City Phase 1,2,2,53,1113.27,2,4760.749863
Electronics City Phase 1,3,1,84,1490,3,5637.583893
Electronics City Phase 1,2,1,56,1015,2,5517.241379
Electronics City Phase 1,2,1,80.91,1515,3,5340.594059
Electronics City Phase 1,2,0,46,995,2,4623.115578
Electronics City Phase 1,2,1,82,1555,3,5273.311897
Electronics City Phase 1,2,2,75,1340,2,5597.014925
Electronics City Phase 1,2,2,55,1124,3,4893.238434
Electronics City Phase 1,2,1,57,1175,2,4851.06383
Electronics City Phase 1,1,1,42.41,755,1,5617.218543
Electronics City Phase 1,1,1,27,580,1,4655.172414
Electronics City Phase 1,2,2,49,940,2,5212.765957
Electronics City Phase 1,2,2,67,1335,2,5018.726592
Electronics City Phase 1,2,2,55,1113.12,2,4941.066552
Electronics City Phase 1,3,0,71,1350,3,5259.259259
Electronics City Phase 1,2,1,49.8,995,2,5005.025126
Electronics City Phase 1,1,0,26,635,1,4094.488189
Electronics City Phase 1,2,1,68,1190,2,5714.285714
Electronics City Phase 1,3,2,72.54,1450,3,5002.758621
Electronics City Phase 1,1,0,16.9,360,1,4694.444444
Electronics City Phase 1,1,1,32,638,1,5015.673981
Electronics City Phase 1,2,2,64.98,1175,2,5530.212766
Electronics City Phase 1,1,1,21,585,1,3589.74359
Electronics City Phase 1,2,2,59.76,1200,2,4980
Electronics City Phase 1,2,1,54,1145,2,4716.157205
Electronics City Phase 1,2,2,65,1125,2,5777.777778
Electronics City Phase 1,2,2,82,1550,3,5290.322581
Electronics City Phase 1,2,0,40,865,2,4624.277457
Electronics City Phase 1,3,2,93,1800,3,5166.666667
Electronics City Phase 1,2,2,60,1314,2,4566.210046
Electronics City Phase 1,2,1,62,1170,2,5299.145299
Electronics City Phase 1,3,2,79,1450,3,5448.275862
Electronics City Phase 1,2,1,48,940,2,5106.382979
Electronics City Phase 1,2,1,44,940,2,4680.851064
Electronics City Phase 1,2,1,67,1300,2,5153.846154
Electronics City Phase 1,2,1,51,1028,2,4961.089494
Electronics City Phase 1,2,2,60,1205,2,4979.253112
Electronics City Phase 1,2,1,67,1305,2,5134.099617
Electronics City Phase 1,1,0,30.12,755,1,3989.403974
Electronics City Phase 1,2,1,60,1175,2,5106.382979
Esther Enclave Layout,2,0,66,1000,2,6600
Ferrar Nagar,2,1,69,1180,2,5847.457627
Ferrar Nagar,4,1.584375738,125,2145,4,5827.505828
Frazer Town,3,1,180,1700,3,10588.23529
Frazer Town,3,1.584375738,95.45,1305,3,7314.176245
Frazer Town,3,3,185,1870,3,9893.048128
Frazer Town,3,2,150,1750,3,8571.428571
Frazer Town,3,1,200,2000,3,10000
Frazer Town,4,2,330,3500,3,9428.571429
Frazer Town,4,3,285,2350,3,12127.65957
Frazer Town,2,2,140,1550,2,9032.258065
Frazer Town,4,2,145,1900,3,7631.578947
Frazer Town,3,2,265,2560,3,10351.5625
Frazer Town,3,2,260,2400,3,10833.33333
Frazer Town,3,1.584375738,288,2560,3,11250
Frazer Town,5,1.584375738,341,3436,4,9924.330617
Frazer Town,2,2,140,1315,2,10646.38783
Frazer Town,3,3,154,1706,3,9026.963658
Frazer Town,3,3,220,2079,3,10582.01058
Frazer Town,2,1,341,3435,4,9927.219796
Frazer Town,5,1.584375738,345,3436,4,10040.74505
Frazer Town,3,1.584375738,400,3100,3,12903.22581
Frazer Town,3,2,400,5400,3,7407.407407
Frazer Town,2,1,105,1180,2,8898.305085
Frazer Town,4,2,325,2900,4,11206.89655
Frazer Town,3,3,180,1870,3,9625.668449
Frazer Town,1,0,100,896,1,11160.71429
Frazer Town,2,0,120,1420,2,8450.704225
Friends Colony,2,1,75,1150,3,6521.73913
GD Layout,2,2,68,1330,3,5112.781955
GM Palaya,2,3,86,1820,3,4725.274725
GM Palaya,2,2,47,1225,2,3836.734694
GM Palaya,2,2,48.95,1140,2,4293.859649
GM Palaya,2,2,65,1315,3,4942.965779
GM Palaya,3,1,65,1315,3,4942.965779
GM Palaya,3,0,64,1315,3,4866.920152
GM Palaya,3,2,70,1735,3,4034.582133
GM Palaya,2,2,70,1643,3,4260.499087
Ganesha Block,2,1,300,2500,3,12000
Ganga Nagar,1,0,38,600,1,6333.333333
Ganga Nagar,2,1,55,845,2,6508.87574
Ganga Nagar,2,3,68,1112,2,6115.107914
Ganga Nagar,2,2,65,998,2,6513.026052
Ganga Nagar,2,2,65,1250,2,5200
Garebhavipalya,2,1,75,1200,2,6250
Garudachar Palya,2,2,60.8,1325,3,4588.679245
Garudachar Palya,2,1,48.7,1060,2,4594.339623
Garudachar Palya,2,1,52.75,1150,2,4586.956522
Garudachar Palya,2,1,59.5,1295,3,4594.594595
Garudachar Palya,2,2,60.6,1320,3,4590.909091
Garudachar Palya,2,2,59.5,1295,3,4594.594595
Garudachar Palya,2,2,52.8,1150,2,4591.304348
Garudachar Palya,2,1,52.8,1150,2,4591.304348
Garudachar Palya,2,1,48.5,1060,2,4575.471698
Garudachar Palya,2,1,52.5,1150,2,4565.217391
Garudachar Palya,2,2,60.8,1325,3,4588.679245
Garudachar Palya,2,1,48.66,1060,2,4590.566038
Garudachar Palya,2,2,52,1150,2,4521.73913
Garudachar Palya,2,1,51.8,1154,2,4488.734835
Gattahalli,2,2,95,2000,3,4750
Geddalahalli,2,1,32.5,850,2,3823.529412
Geddalahalli,2,2,34.5,893,2,3863.381859
Giri Nagar,4,1,400,2400,4,16666.66667
Giri Nagar,3,2,252,1800,3,14000
Giri Nagar,3,0,240,1350,3,17777.77778
Giri Nagar,4,2,400,2400,4,16666.66667
Giri Nagar,4,1,375,3000,6,12500
Giri Nagar,6,1,400,2400,6,16666.66667
Giri Nagar,3,2,750,4000,4,18750
Gkvk Layout,3,3,195,1350,3,14444.44444
Gkvk Layout,4,2,180,1200,3,15000
Glass Factory Layout,3,2,60,1539,3,3898.635478
Glass Factory Layout,3,3,65,1450,3,4482.758621
Gnana Bharathi,6,1,170,3600,6,4722.222222
Gokula Extension,2,1,90,1372,3,6559.766764
Gollahalli,2,1,63.59,1395,2,4558.422939
Gollahalli,2,1,47,1325,3,3547.169811
Gollahalli,2,1,48,1050,2,4571.428571
Gollahalli,2,1,45.51,1170,2,3889.74359
Gollahalli,2,1,39,1170,2,3333.333333
Gollahalli,2,1,62,1418,2,4372.35543
Gollarapalya Hosahalli,2,1,34.5,861,2,4006.968641
Gollarapalya Hosahalli,3,3,62,1408,3,4403.409091
Gollarapalya Hosahalli,2,1,34.5,861,2,4006.968641
Gollarapalya Hosahalli,3,1,54,1318,3,4097.116844
Gollarapalya Hosahalli,2,0,36.5,861,2,4239.256678
Gollarapalya Hosahalli,3,2,60,1320,3,4545.454545
Gollarapalya Hosahalli,3,2,60,1345,3,4460.966543
Gollarapalya Hosahalli,3,1.584375738,86,1905,4,4514.435696
Gollarapalya Hosahalli,3,2,56,1318,3,4248.861912
Gollarapalya Hosahalli,2,1,50,1129,2,4428.697963
Gopalapura,3,2,275,2023.71,3,13588.90355
Gopalapura,5,3,351,3179,4,11041.20793
Gopalapura,3,2,261,1950.2,3,13383.24274
Gopalapura,3,2,298,2171.66,3,13722.22171
Gopalkrishna Nagar,2,2,75,1165,2,6437.76824
Gopalkrishna Nagar,2,1,75,1280,2,5859.375
Gopalkrishna Nagar,2,1,97,1530,3,6339.869281
Gopalkrishna Nagar,2,1,65,1155,2,5627.705628
Gopalkrishna Nagar,2,2,95,1570,3,6050.955414
Gopalkrishna Nagar,2,1,64,1155,2,5541.125541
Gottigere,2,2,40,1100,2,3636.363636
Gottigere,2,3,45,967,2,4653.567735
Gottigere,3,3,82.5,1618,3,5098.887515
Gottigere,2,1,63,1222,2,5155.482815
Gottigere,3,3,65,1300,3,5000
Gottigere,2,1,38,950,2,4000
Gottigere,2,1,48.5,1153,2,4206.41804
Gottigere,1,0,26,812,1,3201.970443
Gottigere,2,2,65,1460,3,4452.054795
Gottigere,3,2,70,1500,3,4666.666667
Gottigere,3,3,72,1621,3,4441.702653
Gottigere,1,1,26,812,1,3201.970443
Gottigere,2,1,40,990,2,4040.40404
Gottigere,2,2,63,1235,2,5101.214575
Gottigere,3,2,64,1385,3,4620.938628
Gottigere,2,1,35,1000,2,3500
Gottigere,2,1,35,1010,2,3465.346535
Gottigere,2,2,45,1410,2,3191.489362
Gottigere,2,3,62,1435,3,4320.557491
Gottigere,2,0,45,945,2,4761.904762
Gottigere,3,2,120,2500,4,4800
Gottigere,2,2,52,1230,3,4227.642276
Gottigere,2,2,50,1120,2,4464.285714
Gottigere,3,2,63,1500,3,4200
Gottigere,2,3,40,1200,2,3333.333333
Gottigere,2,1,61,1280,2,4765.625
Gottigere,2,1,56.58,1205,2,4695.435685
Gottigere,2,2,40,1170,2,3418.803419
Gottigere,3,0,132,3000,4,4400
Gottigere,3,3,72,1613,3,4463.732176
Gottigere,2,2,36.25,1110,2,3265.765766
Gottigere,2,2,59,1245,2,4738.955823
Gottigere,2,2,50,1200,2,4166.666667
Govindapura,2,1,88,1310,2,6717.557252
Govindaraja Nagar Ward,5,3,370,2600,5,14230.76923
Govindpura,2,1,62.17,1326,2,4688.536953
Govindpura,3,1,73.9,1578,3,4683.143219
Govindpura,3,1,77.89,1639,3,4752.28798
Green Domain Layout,3,3,170,2100,3,8095.238095
Green Garden Layout,2,0,45,1045,2,4306.220096
Green Glen Layout,3,2,120,1670,3,7185.628743
Green Glen Layout,4,3,230,3250,4,7076.923077
Green Glen Layout,3,2,105,1776.42,3,5910.764346
Green Glen Layout,4,1.584375738,230,3250,4,7076.923077
Green Glen Layout,2,1,56.8,940,2,6042.553191
Green Glen Layout,2,1,60,1075,2,5581.395349
Green Glen Layout,3,2,115,1715,3,6705.539359
Green Glen Layout,2,1,115,1751,3,6567.675614
Green Glen Layout,3,2,130,1750,3,7428.571429
Green Glen Layout,3,2,105,1530,3,6862.745098
Green Glen Layout,3,2,105,1752,3,5993.150685
Green Glen Layout,4,3,95,1680,3,5654.761905
Green Glen Layout,3,2,125,1728,3,7233.796296
Green Glen Layout,3,2,110,1645,3,6686.930091
Green Glen Layout,3,3,100,1517,3,6591.957811
Green Glen Layout,4,3,218,3150,4,6920.634921
Green Glen Layout,3,2,120,1750,3,6857.142857
Green Glen Layout,3,2,115,1751,3,6567.675614
Green Glen Layout,3,2,105,1750,3,6000
Green Glen Layout,3,2,135,1885,3,7161.803714
Green Glen Layout,3,3,120,1715,3,6997.084548
Green Glen Layout,2,2,105,1623.29,3,6468.345151
Green Glen Layout,3,3,115,1715,3,6705.539359
Green Glen Layout,3,2,105,1715,3,6122.44898
Green Glen Layout,3,3,105,1600,3,6562.5
Green Glen Layout,3,3,125,1717,3,7280.139779
Green Glen Layout,2,0,75,1250,2,6000
Green Glen Layout,3,3,112,1715,3,6530.612245
Green View Layout,2,2,43,1007,2,4270.109235
Green View Layout,2,1,36,1000,2,3600
Green View Layout,2,2,40,1107,2,3613.369467
Green View Layout,2,1,48,1108,2,4332.129964
Green View Layout,2,1,42,1150,2,3652.173913
Green View Layout,2,1,41,1010,2,4059.405941
Green Woods Layout,2,2,66,1200,2,5500
Gubbalala,2,2,82,1470,3,5578.231293
Gubbalala,3,2,104,1745,3,5959.885387
Gubbalala,3,2,115,1745,3,6590.25788
Gubbalala,3,2,110,1745,3,6303.724928
Gubbalala,3,2,71,1650,3,4303.030303
Gubbalala,4,1.584375738,141,2570,5,5486.381323
Gubbalala,2,2,70,1205,2,5809.128631
Gubbalala,2,2,80,1435,3,5574.912892
Gubbalala,2,2,80,1475,2,5423.728814
Gubbalala,2,2,49.5,1100,2,4500
Gubbalala,2,1,46,1060,2,4339.622642
Gubbalala,3,3,125,2000,3,6250
Gulimangala,2,3,35,980,2,3571.428571
Gunjur,2,3,43,1140,2,3771.929825
Gunjur,2,3,66,1356,3,4867.256637
Gunjur,3,3,75,1600,3,4687.5
Gunjur,3,0,95,2000,4,4750
Gunjur,2,2,49.11,1140,2,4307.894737
Gunjur,2,2,44,1195,2,3682.008368
Gunjur,2,2,40,1190,2,3361.344538
Gunjur,2,3,60,1457,2,4118.050789
Gunjur,2,2,41,1080,2,3796.296296
Gunjur,2,2,43.48,1175,2,3700.425532
Gunjur,3,2,62.63,1362,3,4598.384728
Gunjur,2,1,51,1071,2,4761.904762
Gunjur,2,2,40,1063,2,3762.935089
Gunjur,2,2,52.76,1235,2,4272.064777
Gunjur,3,1,62.63,1362,3,4598.384728
