location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Electronic City,1.0,1.0,40.0,770.0,2,5194.805194805195
Electronic City,2.0,1.0,64.0,1128.0,2,5673.758865248227
Electronic City,2.0,1.0,54.0,1070.0,2,5046.728971962617
Electronic City,3.0,2.0,89.0,1571.0,3,5665.1814131126675
Electronic City,3.0,1.0,50.0,1111.0,3,4500.450045004501
Electronic City,2.0,1.0,39.5,870.0,2,4540.229885057472
Electronic City,2.0,1.0,72.0,1374.0,3,5240.174672489083
Electronic City,2.0,1.0,65.35,1128.0,2,5793.439716312056
Electronic City,2.0,1.0,65.0,1128.0,2,5762.41134751773
Electronic City,1.0,1.0,34.0,755.0,2,4503.311258278146
Electronic City,3.0,2.0,91.84,1563.0,3,5875.879718490083
Electronic City,2.0,1.0,54.5,1025.0,2,5317.073170731707
Electronic City,2.0,1.0,46.0,1070.0,2,4299.065420560748
Electronic City,3.0,2.0,58.0,1350.0,3,4296.2962962962965
Electronic City,3.0,2.0,75.0,1700.0,3,4411.764705882353
Electronic City,2.0,1.0,68.0,1128.0,2,6028.368794326241
Electronic City,1.0,1.0,35.0,700.0,1,5000.0
Electronic City,2.0,1.0,70.5,1360.0,3,5183.823529411765
Electronic City,3.0,2.0,105.0,1571.0,3,6683.64099299809
Electronic City,3.0,2.0,104.0,1600.0,3,6500.0
Electronic City,2.0,1.0,100.0,1500.0,3,6666.666666666667
Electronic City,2.0,1.0,65.0,1152.0,2,5642.361111111111
Electronic City,2.0,1.0,60.0,1070.0,2,5607.476635514019
Electronic City,2.0,1.0,65.5,1128.0,2,5806.737588652482
Electronic City,2.0,1.0,59.0,1200.0,2,4916.666666666667
Electronic City,2.0,1.0,65.75,1152.0,2,5707.465277777777
Electronic City,2.0,1.0,55.0,1070.0,2,5140.186915887851
Electronic City,2.0,1.0,58.0,1060.0,2,5471.698113207547
Electronic City,2.0,1.0,54.1,1025.0,2,5278.048780487805
Electronic City,2.0,1.0,78.0,1500.0,3,5200.0
Electronic City,2.0,1.0,59.32,1213.0,2,4890.35449299258
Electronic City,3.0,2.0,90.0,1575.0,3,5714.285714285715
Electronic City,3.0,2.0,100.0,1449.0,3,6901.311249137336
Electronic City,2.0,1.0,58.0,1125.0,2,5155.555555555556
Electronic City,3.0,3.0,101.0,1575.0,3,6412.6984126984125
Electronic City,1.0,1.0,12.0,550.0,1,2181.818181818182
Electronic City,2.0,2.0,40.0,919.0,2,4352.557127312296
Electronic City,2.0,1.0,78.25,1500.0,3,5216.666666666667
Electronic City,2.0,1.0,79.0,1363.0,2,5796.038151137197
Electronic City,2.0,1.0,67.15,1108.0,2,6060.469314079423
Electronic City,2.0,1.0,65.7,1128.0,2,5824.468085106383
Electronic City,2.0,1.0,51.0,1060.0,2,4811.320754716981
Electronic City,3.0,2.0,100.0,1650.0,3,6060.606060606061
Electronic City,2.0,1.0,49.0,1025.0,2,4780.487804878048
Electronic City,3.0,2.0,90.0,1449.0,3,6211.180124223602
Electronic City,2.0,1.0,58.0,1070.0,2,5420.560747663551
Electronic City,2.0,1.0,54.0,1210.0,2,4462.809917355372
Electronic City,2.0,1.0,75.0,1500.0,3,5000.0
Electronic City,2.0,1.0,52.0,1070.0,2,4859.813084112149
Electronic City,4.0,3.0,119.0,2435.0,4,4887.063655030801
Electronic City,2.0,2.0,60.0,1073.0,2,5591.798695246971
Electronic City,2.0,1.0,78.0,1500.0,3,5200.0
Electronic City,2.0,1.0,47.0,1070.0,2,4392.523364485981
Electronic City,2.0,2.0,65.0,1296.0,2,5015.432098765432
Electronic City,2.0,1.0,70.93,1140.0,2,6221.9298245614045
Electronic City,4.0,1.0,104.0,2093.0,4,4968.944099378882
Electronic City,2.0,1.0,53.9,1025.0,2,5258.536585365854
Electronic City,2.0,1.0,54.0,940.0,2,5744.68085106383
Electronic City,1.0,1.0,21.0,435.0,1,4827.586206896552
Electronic City,2.0,1.0,77.5,1500.0,3,5166.666666666667
Electronic City,3.0,2.0,80.0,1631.0,3,4904.9662783568365
Electronic City,2.0,1.0,67.0,1355.0,2,4944.649446494465
Electronic City,1.0,1.0,22.0,435.0,1,5057.471264367816
Electronic City,2.0,1.0,50.0,1039.0,2,4812.319538017325
Electronic City,1.0,1.0,39.9,770.0,2,5181.818181818182
Electronic City,2.0,1.0,64.0,1128.0,2,5673.758865248227
Electronic City,1.0,0.0,13.31,605.0,1,2200.0
Electronic City,1.0,1.0,13.5,530.0,1,2547.169811320755
Electronic City,2.0,1.0,53.0,1070.0,2,4953.271028037383
Electronic City,3.0,2.0,83.0,1571.0,3,5283.259070655633
Electronic City,3.0,2.0,66.0,1350.0,3,4888.888888888889
Electronic City,3.0,3.0,110.0,1652.0,3,6658.595641646489
Electronic City,2.0,1.0,65.58,1128.0,2,5813.829787234043
Electronic City,1.0,1.0,28.0,635.0,1,4409.4488188976375
Electronic City,2.0,1.0,65.4,1128.0,2,5797.8723404255325
Electronic City,2.0,1.0,72.9,1355.0,2,5380.073800738008
Electronic City,3.0,3.0,115.0,1609.0,3,7147.296457426974
Electronic City,1.0,1.0,35.0,770.0,2,4545.454545454545
Electronic City,2.0,1.0,40.0,865.0,2,4624.277456647399
Electronic City,2.0,1.0,63.0,1108.0,2,5685.9205776173285
Electronic City,1.0,1.0,40.5,630.0,1,6428.571428571428
Electronic City,1.0,1.0,22.0,605.0,1,3636.3636363636365
Electronic City,2.0,1.0,48.0,1070.0,2,4485.981308411215
Electronic City,2.0,1.0,70.0,1360.0,3,5147.058823529412
Electronic City,1.0,0.0,28.0,635.0,1,4409.4488188976375
Electronic City,2.0,1.0,65.45,1128.0,2,5802.304964539007
Electronic City,2.0,1.0,40.0,890.0,2,4494.38202247191
Electronic City,1.0,1.0,33.7,630.0,1,5349.20634920635
Electronic City,3.0,1.0,90.0,1400.0,3,6428.571428571428
Electronic City,2.0,1.0,85.5,1258.0,2,6796.502384737679
Electronic City,2.0,1.0,85.0,1386.0,2,6132.7561327561325
Electronic City,2.0,1.0,50.0,1025.0,2,4878.048780487805
Electronic City,2.0,1.0,55.0,1070.0,2,5140.186915887851
Electronic City,2.0,1.0,72.0,1342.0,2,5365.126676602086
Electronic City,3.0,1.0,70.0,1275.0,3,5490.196078431372
Electronic City,1.0,1.0,38.0,770.0,2,4935.064935064935
Electronic City,3.0,2.0,92.59,1644.0,3,5631.995133819952
Electronic City,2.0,1.0,62.0,1250.0,2,4960.0
Electronic City,1.0,1.0,12.0,418.0,1,2870.813397129187
Electronic City,2.0,1.0,64.8,1128.0,2,5744.68085106383
Electronic City,2.0,1.0,55.0,1060.0,2,5188.679245283019
Electronic City,1.0,1.0,40.42,710.0,1,5692.957746478874
Electronic City,3.0,3.0,63.43,1275.0,3,4974.901960784314
Electronic City,3.0,3.0,75.0,1518.0,3,4940.711462450593
Electronic City,2.0,1.0,31.48,1090.0,1,2888.0733944954127
Electronic City,2.0,1.0,55.0,1060.0,2,5188.679245283019
Electronic City,2.0,3.0,75.0,1353.0,2,5543.2372505543235
Electronic City,2.0,1.0,67.0,1128.0,2,5939.7163120567375
Electronic City,2.0,1.0,57.0,1070.0,2,5327.102803738318
Electronic City,3.0,2.0,90.0,1700.0,3,5294.117647058823
Electronic City,1.0,1.0,35.0,750.0,1,4666.666666666667
Electronic City,2.0,1.0,55.0,1210.0,2,4545.454545454545
Electronic City,2.0,1.0,60.0,1070.0,2,5607.476635514019
Electronic City,3.0,2.0,97.0,1615.0,3,6006.1919504643965
Electronic City,2.0,2.0,68.0,1221.0,2,5569.205569205569
Electronic City,3.0,1.0,73.0,1500.0,3,4866.666666666667
Electronic City,2.0,1.0,48.0,995.0,2,4824.120603015075
Electronic City,2.0,1.0,90.0,1342.0,2,6706.408345752608
Electronic City,2.0,1.0,63.5,1128.0,2,5629.432624113475
Electronic City,1.0,1.0,29.0,589.0,1,4923.599320882852
Electronic City,3.0,1.0,94.5,1575.0,3,6000.0
Electronic City,2.0,1.0,48.0,1070.0,2,4485.981308411215
Electronic City,2.0,1.0,54.0,1025.0,2,5268.292682926829
Electronic City,2.0,1.0,70.0,1500.0,3,4666.666666666667
Electronic City,2.0,1.0,64.5,1500.0,3,4300.0
Electronic City,4.0,2.0,134.0,2093.0,4,6402.293358815098
Electronic City,2.0,1.0,73.0,1355.0,2,5387.453874538745
Electronic City,2.0,1.0,64.99,1360.0,3,4778.676470588234
Electronic City,2.0,1.0,52.0,1060.0,2,4905.66037735849
Electronic City Phase II,2.0,1.0,39.07,1056.0,2,3699.810606060606
Electronic City Phase II,2.0,1.0,30.6,1020.0,2,3000.0
Electronic City Phase II,2.0,2.0,45.0,1069.0,2,4209.541627689429
Electronic City Phase II,1.0,1.0,28.35,630.0,1,4500.0
Electronic City Phase II,2.0,1.0,25.0,1000.0,2,2500.0
Electronic City Phase II,2.0,1.0,28.34,1090.0,2,2600.0
Electronic City Phase II,4.0,0.0,98.88,2225.0,4,4444.044943820225
Electronic City Phase II,2.0,2.0,38.0,775.0,2,4903.225806451613
Electronic City Phase II,2.0,2.0,59.0,1266.0,2,4660.347551342812
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,2.0,1.0,44.0,972.0,2,4526.748971193416
Electronic City Phase II,2.0,1.0,55.0,1031.0,2,5334.62657613967
Electronic City Phase II,2.0,1.0,40.6,1003.0,2,4047.8564307078764
Electronic City Phase II,2.0,1.0,56.35,1031.0,2,5465.56741028128
Electronic City Phase II,2.0,1.0,62.78,1395.0,3,4500.358422939068
Electronic City Phase II,2.0,1.0,33.5,1160.0,2,2887.9310344827586
Electronic City Phase II,2.0,1.0,30.75,1065.0,2,2887.323943661972
Electronic City Phase II,2.0,1.0,61.25,1219.0,2,5024.610336341263
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,3.0,3.0,100.0,1790.0,3,5586.592178770949
Electronic City Phase II,2.0,1.0,40.0,769.0,2,5201.560468140442
Electronic City Phase II,2.0,2.0,32.5,900.0,2,3611.1111111111113
Electronic City Phase II,3.0,2.0,52.47,1418.0,3,3700.2820874471086
Electronic City Phase II,2.0,2.0,45.0,1070.0,2,4205.607476635514
Electronic City Phase II,2.0,1.0,33.06,1140.0,2,2900.0
Electronic City Phase II,2.0,0.0,32.67,1089.0,2,3000.0
Electronic City Phase II,2.0,1.0,55.0,1031.0,2,5334.62657613967
Electronic City Phase II,2.0,1.0,65.8,1253.0,2,5251.3966480446925
Electronic City Phase II,2.0,1.0,33.5,1160.0,2,2887.9310344827586
Electronic City Phase II,4.0,1.5843757375501535,260.0,6000.0,4,4333.333333333333
Electronic City Phase II,2.0,2.0,37.0,1116.0,2,3315.4121863799282
Electronic City Phase II,2.0,1.0,29.25,1125.0,2,2600.0
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,2.0,1.0,30.29,1165.0,2,2600.0
Electronic City Phase II,2.0,1.0,53.0,1031.0,2,5140.640155189137
Electronic City Phase II,2.0,1.0,30.88,1065.0,2,2899.5305164319248
Electronic City Phase II,3.0,2.0,80.0,1549.0,3,5164.622336991608
Electronic City Phase II,2.0,1.0,56.13,1065.0,2,5270.422535211268
Electronic City Phase II,2.0,2.0,26.0,920.0,2,2826.086956521739
Electronic City Phase II,2.0,1.0,33.84,1140.0,2,2968.421052631579
Electronic City Phase II,2.0,1.0,61.26,1219.0,2,5025.430680885972
Electronic City Phase II,2.0,3.0,65.0,1252.0,3,5191.693290734825
Electronic City Phase II,2.0,1.0,32.49,1125.0,2,2888.0
Electronic City Phase II,2.0,2.0,69.0,1286.0,2,5365.47433903577
Electronic City Phase II,2.0,1.0,32.92,1140.0,2,2887.719298245614
Electronic City Phase II,2.0,2.0,40.0,1116.0,2,3584.2293906810037
Electronic City Phase II,3.0,3.0,46.0,1150.0,3,4000.0
Electronic City Phase II,2.0,3.0,47.0,1192.0,3,3942.953020134228
Electronic City Phase II,2.0,2.0,32.0,1020.0,2,3137.2549019607845
Electronic City Phase II,3.0,1.0,97.0,1900.0,4,5105.263157894737
Electronic City Phase II,2.0,1.0,27.43,1020.0,2,2689.2156862745096
Electronic City Phase II,2.0,1.0,26.65,1025.0,2,2600.0
Electronic City Phase II,2.0,1.0,29.45,1020.0,2,2887.2549019607845
Electronic City Phase II,2.0,1.0,28.88,1000.0,2,2888.0
Electronic City Phase II,2.0,2.0,28.5,1140.0,2,2500.0
Electronic City Phase II,2.0,1.0,32.49,1125.0,2,2888.0
Electronic City Phase II,2.0,1.0,34.65,1200.0,2,2887.5
Electronic City Phase II,2.0,1.0,52.2,1160.0,2,4500.0
Electronic City Phase II,2.0,1.0,55.0,1244.0,2,4421.221864951768
Electronic City Phase II,2.0,1.0,33.51,1160.0,2,2888.793103448276
Electronic City Phase II,2.0,1.0,40.0,972.0,2,4115.22633744856
Electronic City Phase II,2.0,1.0,33.51,1160.0,2,2888.793103448276
Electronic City Phase II,2.0,1.0,31.48,1090.0,2,2888.0733944954127
Electronic City Phase II,2.0,1.0,32.92,1140.0,2,2887.719298245614
Electronic City Phase II,1.0,1.0,35.0,650.0,1,5384.615384615385
Electronic City Phase II,2.0,1.0,57.0,1155.0,2,4935.064935064935
Electronic City Phase II,3.0,3.0,92.0,1800.0,3,5111.111111111111
Electronic City Phase II,2.0,2.0,28.0,1300.0,2,2153.846153846154
Electronic City Phase II,2.0,1.0,33.5,1160.0,2,2887.9310344827586
Electronic City Phase II,2.0,1.0,29.6,1025.0,2,2887.8048780487807
Electronic City Phase II,2.0,1.0,22.8,829.0,2,2750.301568154403
Electronic City Phase II,4.0,0.0,105.0,2187.5,4,4800.0
Electronic City Phase II,2.0,1.0,67.0,1252.0,2,5351.437699680511
Electronic City Phase II,2.0,1.0,32.63,1125.0,2,2900.444444444445
Electronic City Phase II,2.0,1.0,34.0,1140.0,2,2982.4561403508774
Electronic City Phase II,2.0,1.0,65.0,1252.0,3,5191.693290734825
Electronic City Phase II,2.0,2.0,46.0,1135.0,2,4052.863436123348
Electronic City Phase II,3.0,1.0,65.0,1305.0,3,4980.842911877395
Electronic City Phase II,2.0,1.0,33.64,1165.0,2,2887.5536480686696
Electronic City Phase II,2.0,3.0,50.35,1336.0,3,3768.7125748502995
Electronic City Phase II,1.0,1.0,16.75,575.0,1,2913.0434782608695
Electronic City Phase II,2.0,1.0,30.76,1065.0,2,2888.262910798122
Electronic City Phase II,2.0,1.0,30.75,1065.0,2,2887.323943661972
Electronic City Phase II,2.0,1.0,33.06,1140.0,2,2900.0
Electronic City Phase II,2.0,1.0,26.5,911.0,2,2908.8913282107574
Electronic City Phase II,2.0,1.0,34.65,1200.0,2,2887.5
Electronic City Phase II,2.0,1.0,54.48,1031.0,2,5284.190106692531
"Electronic city Phase 1, ",2.0,1.0,33.0,950.0,2,3473.684210526316
Electronics City Phase 1,3.0,2.0,78.29,1475.0,3,5307.796610169492
Electronics City Phase 1,3.0,1.0,78.8,1490.0,3,5288.5906040268455
Electronics City Phase 1,2.0,2.0,53.0,1113.27,2,4760.74986301616
Electronics City Phase 1,3.0,1.0,84.0,1490.0,3,5637.583892617449
Electronics City Phase 1,2.0,1.0,56.0,1015.0,2,5517.241379310345
Electronics City Phase 1,2.0,1.0,80.91,1515.0,3,5340.59405940594
Electronics City Phase 1,2.0,0.0,46.0,995.0,2,4623.115577889447
Electronics City Phase 1,2.0,1.0,82.0,1555.0,3,5273.311897106109
Electronics City Phase 1,2.0,2.0,75.0,1340.0,2,5597.014925373134
Electronics City Phase 1,2.0,2.0,55.0,1124.0,3,4893.238434163701
Electronics City Phase 1,2.0,1.0,57.0,1175.0,2,4851.063829787234
Electronics City Phase 1,1.0,1.0,42.41,755.0,1,5617.218543046358
Electronics City Phase 1,1.0,1.0,27.0,580.0,1,4655.172413793103
Electronics City Phase 1,2.0,2.0,49.0,940.0,2,5212.765957446809
Electronics City Phase 1,2.0,2.0,67.0,1335.0,2,5018.7265917603
Electronics City Phase 1,2.0,2.0,55.0,1113.12,2,4941.066551674573
Electronics City Phase 1,3.0,0.0,71.0,1350.0,3,5259.259259259259
Electronics City Phase 1,2.0,1.0,49.8,995.0,2,5005.025125628141
Electronics City Phase 1,1.0,0.0,26.0,635.0,1,4094.488188976378
Electronics City Phase 1,2.0,1.0,68.0,1190.0,2,5714.285714285715
Electronics City Phase 1,3.0,2.0,72.54,1450.0,3,5002.758620689656
Electronics City Phase 1,1.0,0.0,16.9,360.0,1,4694.444444444443
Electronics City Phase 1,1.0,1.0,32.0,638.0,1,5015.673981191223
Electronics City Phase 1,2.0,2.0,64.98,1175.0,2,5530.212765957447
Electronics City Phase 1,1.0,1.0,21.0,585.0,1,3589.74358974359
Electronics City Phase 1,2.0,2.0,59.76,1200.0,2,4980.0
Electronics City Phase 1,2.0,1.0,54.0,1145.0,2,4716.157205240174
Electronics City Phase 1,2.0,2.0,65.0,1125.0,2,5777.777777777777
Electronics City Phase 1,2.0,2.0,82.0,1550.0,3,5290.322580645161
Electronics City Phase 1,2.0,0.0,40.0,865.0,2,4624.277456647399
Electronics City Phase 1,3.0,2.0,93.0,1800.0,3,5166.666666666667
Electronics City Phase 1,2.0,2.0,60.0,1314.0,2,4566.2100456621
Electronics City Phase 1,2.0,1.0,62.0,1170.0,2,5299.145299145299
Electronics City Phase 1,3.0,2.0,79.0,1450.0,3,5448.275862068966
Electronics City Phase 1,2.0,1.0,48.0,940.0,2,5106.382978723404
Electronics City Phase 1,2.0,1.0,44.0,940.0,2,4680.851063829788
Electronics City Phase 1,2.0,1.0,67.0,1300.0,2,5153.846153846154
Electronics City Phase 1,2.0,1.0,51.0,1028.0,2,4961.089494163424
Electronics City Phase 1,2.0,2.0,60.0,1205.0,2,4979.253112033195
Electronics City Phase 1,2.0,1.0,67.0,1305.0,2,5134.099616858238
Electronics City Phase 1,1.0,0.0,30.12,755.0,1,3989.4039735099336
Electronics City Phase 1,2.0,1.0,60.0,1175.0,2,5106.382978723404
Esther Enclave Layout,2.0,0.0,66.0,1000.0,2,6600.0
Ferrar Nagar,2.0,1.0,69.0,1180.0,2,5847.457627118644
Ferrar Nagar,4.0,1.5843757375501535,125.0,2145.0,4,5827.505827505827
Frazer Town,3.0,1.0,180.0,1700.0,3,10588.235294117647
Frazer Town,3.0,1.5843757375501535,95.45,1305.0,3,7314.176245210728
Frazer Town,3.0,3.0,185.0,1870.0,3,9893.048128342247
Frazer Town,3.0,2.0,150.0,1750.0,3,8571.42857142857
Frazer Town,3.0,1.0,200.0,2000.0,3,10000.0
Frazer Town,4.0,2.0,330.0,3500.0,3,9428.57142857143
Frazer Town,4.0,3.0,285.0,2350.0,3,12127.659574468085
Frazer Town,2.0,2.0,140.0,1550.0,2,9032.258064516129
Frazer Town,4.0,2.0,145.0,1900.0,3,7631.578947368421
Frazer Town,3.0,2.0,265.0,2560.0,3,10351.5625
Frazer Town,3.0,2.0,260.0,2400.0,3,10833.333333333334
Frazer Town,3.0,1.5843757375501535,288.0,2560.0,3,11250.0
Frazer Town,5.0,1.5843757375501535,341.0,3436.0,4,9924.330616996507
Frazer Town,2.0,2.0,140.0,1315.0,2,10646.38783269962
Frazer Town,3.0,3.0,154.0,1706.0,3,9026.963657678782
Frazer Town,3.0,3.0,220.0,2079.0,3,10582.010582010582
Frazer Town,2.0,1.0,341.0,3435.0,4,9927.21979621543
Frazer Town,5.0,1.5843757375501535,345.0,3436.0,4,10040.745052386495
Frazer Town,3.0,1.5843757375501535,400.0,3100.0,3,12903.225806451614
Frazer Town,3.0,2.0,400.0,5400.0,3,7407.407407407408
Frazer Town,2.0,1.0,105.0,1180.0,2,8898.305084745763
Frazer Town,4.0,2.0,325.0,2900.0,4,11206.896551724138
Frazer Town,3.0,3.0,180.0,1870.0,3,9625.668449197861
Frazer Town,1.0,0.0,100.0,896.0,1,11160.714285714286
Frazer Town,2.0,0.0,120.0,1420.0,2,8450.704225352112
Friends Colony,2.0,1.0,75.0,1150.0,3,6521.739130434783
GD Layout,2.0,2.0,68.0,1330.0,3,5112.7819548872185
GM Palaya,2.0,3.0,86.0,1820.0,3,4725.274725274725
GM Palaya,2.0,2.0,47.0,1225.0,2,3836.734693877551
GM Palaya,2.0,2.0,48.95,1140.0,2,4293.859649122807
GM Palaya,2.0,2.0,65.0,1315.0,3,4942.9657794676805
GM Palaya,3.0,1.0,65.0,1315.0,3,4942.9657794676805
GM Palaya,3.0,0.0,64.0,1315.0,3,4866.920152091255
GM Palaya,3.0,2.0,70.0,1735.0,3,4034.5821325648417
GM Palaya,2.0,2.0,70.0,1643.0,3,4260.49908703591
Ganesha Block,2.0,1.0,300.0,2500.0,3,12000.0
Ganga Nagar,1.0,0.0,38.0,600.0,1,6333.333333333333
Ganga Nagar,2.0,1.0,55.0,845.0,2,6508.87573964497
Ganga Nagar,2.0,3.0,68.0,1112.0,2,6115.107913669065
Ganga Nagar,2.0,2.0,65.0,998.0,2,6513.026052104208
Ganga Nagar,2.0,2.0,65.0,1250.0,2,5200.0
Garebhavipalya,2.0,1.0,75.0,1200.0,2,6250.0
Garudachar Palya,2.0,2.0,60.8,1325.0,3,4588.679245283019
Garudachar Palya,2.0,1.0,48.7,1060.0,2,4594.33962264151
Garudachar Palya,2.0,1.0,52.75,1150.0,2,4586.95652173913
Garudachar Palya,2.0,1.0,59.5,1295.0,3,4594.594594594595
Garudachar Palya,2.0,2.0,60.6,1320.0,3,4590.909090909091
Garudachar Palya,2.0,2.0,59.5,1295.0,3,4594.594594594595
Garudachar Palya,2.0,2.0,52.8,1150.0,2,4591.304347826087
Garudachar Palya,2.0,1.0,52.8,1150.0,2,4591.304347826087
Garudachar Palya,2.0,1.0,48.5,1060.0,2,4575.471698113208
Garudachar Palya,2.0,1.0,52.5,1150.0,2,4565.217391304348
Garudachar Palya,2.0,2.0,60.8,1325.0,3,4588.679245283019
Garudachar Palya,2.0,1.0,48.66,1060.0,2,4590.566037735849
Garudachar Palya,2.0,2.0,52.0,1150.0,2,4521.739130434783
Garudachar Palya,2.0,1.0,51.8,1154.0,2,4488.734835355286
Gattahalli,2.0,2.0,95.0,2000.0,3,4750.0
Geddalahalli,2.0,1.0,32.5,850.0,2,3823.529411764706
Geddalahalli,2.0,2.0,34.5,893.0,2,3863.3818589025755
Giri Nagar,4.0,1.0,400.0,2400.0,4,16666.666666666668
Giri Nagar,3.0,2.0,252.0,1800.0,3,14000.0
Giri Nagar,3.0,0.0,240.0,1350.0,3,17777.777777777777
Giri Nagar,4.0,2.0,400.0,2400.0,4,16666.666666666668
Giri Nagar,4.0,1.0,375.0,3000.0,6,12500.0
Giri Nagar,6.0,1.0,400.0,2400.0,6,16666.666666666668
Giri Nagar,3.0,2.0,750.0,4000.0,4,18750.0
Gkvk Layout,3.0,3.0,195.0,1350.0,3,14444.444444444445
Gkvk Layout,4.0,2.0,180.0,1200.0,3,15000.0
Glass Factory Layout,3.0,2.0,60.0,1539.0,3,3898.635477582846
Glass Factory Layout,3.0,3.0,65.0,1450.0,3,4482.758620689655
Gnana Bharathi,6.0,1.0,170.0,3600.0,6,4722.222222222223
Gokula Extension,2.0,1.0,90.0,1372.0,3,6559.766763848396
Gollahalli,2.0,1.0,63.59,1395.0,2,4558.4229390681
Gollahalli,2.0,1.0,47.0,1325.0,3,3547.169811320755
Gollahalli,2.0,1.0,48.0,1050.0,2,4571.428571428572
Gollahalli,2.0,1.0,45.51,1170.0,2,3889.74358974359
Gollahalli,2.0,1.0,39.0,1170.0,2,3333.3333333333335
Gollahalli,2.0,1.0,62.0,1418.0,2,4372.3554301833565
Gollarapalya Hosahalli,2.0,1.0,34.5,861.0,2,4006.968641114983
Gollarapalya Hosahalli,3.0,3.0,62.0,1408.0,3,4403.409090909091
Gollarapalya Hosahalli,2.0,1.0,34.5,861.0,2,4006.968641114983
Gollarapalya Hosahalli,3.0,1.0,54.0,1318.0,3,4097.11684370258
Gollarapalya Hosahalli,2.0,0.0,36.5,861.0,2,4239.256678281068
Gollarapalya Hosahalli,3.0,2.0,60.0,1320.0,3,4545.454545454545
Gollarapalya Hosahalli,3.0,2.0,60.0,1345.0,3,4460.966542750929
Gollarapalya Hosahalli,3.0,1.5843757375501535,86.0,1905.0,4,4514.435695538058
Gollarapalya Hosahalli,3.0,2.0,56.0,1318.0,3,4248.86191198786
Gollarapalya Hosahalli,2.0,1.0,50.0,1129.0,2,4428.697962798937
Gopalapura,3.0,2.0,275.0,2023.71,3,13588.903548433324
Gopalapura,5.0,3.0,351.0,3179.0,4,11041.207927021076
Gopalapura,3.0,2.0,261.0,1950.2,3,13383.242744333915
Gopalapura,3.0,2.0,298.0,2171.66,3,13722.221710580847
Gopalkrishna Nagar,2.0,2.0,75.0,1165.0,2,6437.768240343347
Gopalkrishna Nagar,2.0,1.0,75.0,1280.0,2,5859.375
Gopalkrishna Nagar,2.0,1.0,97.0,1530.0,3,6339.869281045751
Gopalkrishna Nagar,2.0,1.0,65.0,1155.0,2,5627.705627705628
Gopalkrishna Nagar,2.0,2.0,95.0,1570.0,3,6050.955414012738
Gopalkrishna Nagar,2.0,1.0,64.0,1155.0,2,5541.1255411255415
Gottigere,2.0,2.0,40.0,1100.0,2,3636.3636363636365
Gottigere,2.0,3.0,45.0,967.0,2,4653.567735263702
Gottigere,3.0,3.0,82.5,1618.0,3,5098.887515451174
Gottigere,2.0,1.0,63.0,1222.0,2,5155.482815057283
Gottigere,3.0,3.0,65.0,1300.0,3,5000.0
Gottigere,2.0,1.0,38.0,950.0,2,4000.0
Gottigere,2.0,1.0,48.5,1153.0,2,4206.418039895923
Gottigere,1.0,0.0,26.0,812.0,1,3201.9704433497536
Gottigere,2.0,2.0,65.0,1460.0,3,4452.054794520548
Gottigere,3.0,2.0,70.0,1500.0,3,4666.666666666667
Gottigere,3.0,3.0,72.0,1621.0,3,4441.702652683529
Gottigere,1.0,1.0,26.0,812.0,1,3201.9704433497536
Gottigere,2.0,1.0,40.0,990.0,2,4040.40404040404
Gottigere,2.0,2.0,63.0,1235.0,2,5101.214574898785
Gottigere,3.0,2.0,64.0,1385.0,3,4620.938628158845
Gottigere,2.0,1.0,35.0,1000.0,2,3500.0
Gottigere,2.0,1.0,35.0,1010.0,2,3465.3465346534654
Gottigere,2.0,2.0,45.0,1410.0,2,3191.4893617021276
Gottigere,2.0,3.0,62.0,1435.0,3,4320.557491289199
Gottigere,2.0,0.0,45.0,945.0,2,4761.9047619047615
Gottigere,3.0,2.0,120.0,2500.0,4,4800.0
Gottigere,2.0,2.0,52.0,1230.0,3,4227.642276422765
Gottigere,2.0,2.0,50.0,1120.0,2,4464.285714285715
Gottigere,3.0,2.0,63.0,1500.0,3,4200.0
Gottigere,2.0,3.0,40.0,1200.0,2,3333.3333333333335
Gottigere,2.0,1.0,61.0,1280.0,2,4765.625
Gottigere,2.0,1.0,56.58,1205.0,2,4695.435684647303
Gottigere,2.0,2.0,40.0,1170.0,2,3418.803418803419
Gottigere,3.0,0.0,132.0,3000.0,4,4400.0
Gottigere,3.0,3.0,72.0,1613.0,3,4463.732176069436
Gottigere,2.0,2.0,36.25,1110.0,2,3265.765765765766
Gottigere,2.0,2.0,59.0,1245.0,2,4738.955823293173
Gottigere,2.0,2.0,50.0,1200.0,2,4166.666666666667
Govindapura,2.0,1.0,88.0,1310.0,2,6717.557251908397
Govindaraja Nagar Ward,5.0,3.0,370.0,2600.0,5,14230.76923076923
Govindpura,2.0,1.0,62.17,1326.0,2,4688.536953242836
Govindpura,3.0,1.0,73.9,1578.0,3,4683.143219264893
